// Red Grade (RR RG RB RA)  Green Grade (GR GG GB GA)  Blue Grade (BR BG BB BA)
// RR   RG    RB    RA     GG    GG    GB     GA    BR    BG    BB    BA

// WEATHER_EXTRASUNNY_LA
2.124 0.000 0.000 -0.007 0.000 2.124 0.000 -0.007 0.000 0.000 2.124 -0.007 // 12 AM
2.062 0.000 0.000 -0.003 0.000 2.065 0.000 -0.004 0.000 0.000 2.065 -0.004  // 1 AM
2.000 0.000 0.000 0.000 0.000 2.007 0.000 -0.002 0.000 0.000 2.007 -0.002  // 2 AM
1.938 0.000 0.000 0.004 0.000 1.948 0.000 0.001 0.000 0.000 1.948 0.001 // 3 AM
1.793 0.000 0.000 0.013 0.000 1.812 0.000 0.008 0.000 0.000 1.812 0.008  // 4 AM
1.649 0.000 0.000 0.023 0.000 1.675 0.000 0.015 0.000 0.000 1.675 0.015  // 5 AM
1.504 0.000 0.000 0.032 0.000 1.539 0.000 0.022 0.000 0.000 1.539 0.022 // 6 AM
1.633 0.000 0.000 0.026 0.000 1.655 0.000 0.016 0.000 0.000 1.673 0.014  // 7 AM
1.761 0.000 0.000 0.021 0.000 1.772 0.000 0.011 0.000 0.000 1.808 0.007  // 8 AM
1.890 0.000 0.000 0.015 0.000 1.888 0.000 0.005 0.000 0.000 1.942 -0.001 // 9 AM
2.084 0.000 0.000 0.007 0.000 2.063 0.000 -0.003 0.000 0.000 2.144 -0.012  // 10 AM
2.277 0.000 0.000 -0.002 0.000 2.237 0.000 -0.012 0.000 0.000 2.345 -0.024  // 11 AM
2.471 0.000 0.000 -0.010 0.000 2.412 0.000 -0.020 0.000 0.000 2.547 -0.035 // 12 PM
2.392 0.000 0.000 -0.015 0.000 2.297 0.000 -0.019 0.000 0.000 2.431 -0.041  // 1 PM
2.312 0.001 0.001 -0.020 0.000 2.182 0.000 -0.019 0.000 0.000 2.314 -0.047  // 2 PM
2.233 0.001 0.001 -0.025 -0.000 2.067 0.000 -0.018 0.000 0.000 2.198 -0.053 // 3 PM
2.114 0.001 0.001 -0.033 -0.000 1.895 0.000 -0.017 0.000 0.000 2.023 -0.062  // 4 PM
1.996 0.002 0.002 -0.041 -0.001 1.722 0.001 -0.017 0.000 0.000 1.849 -0.070  // 5 PM
1.877 0.002 0.002 -0.049 -0.001 1.550 0.001 -0.016 0.000 0.000 1.674 -0.079 // 6 PM
1.935 0.001 0.001 -0.039 -0.001 1.684 0.001 -0.014 0.000 0.000 1.779 -0.062  // 7 PM
1.992 0.001 0.001 -0.030 -0.000 1.817 0.000 -0.012 0.000 0.000 1.884 -0.046  // 8 PM
2.050 0.000 0.000 -0.020 -0.000 1.951 0.000 -0.010 0.000 0.000 1.989 -0.029 // 9 PM
2.075 0.000 0.000 -0.016 0.000 2.009 0.000 -0.009 0.000 0.000 2.034 -0.022  // 10 PM
2.099 0.000 0.000 -0.011 0.000 2.066 0.000 -0.008 0.000 0.000 2.079 -0.014  // 11 PM

// WEATHER_EXTRASUNNY_VEGAS
2.124 0.000 0.000 -0.007 0.000 2.124 0.000 -0.007 0.000 0.000 2.124 -0.007 // 12 AM
2.062 0.000 0.000 -0.003 0.000 2.065 0.000 -0.004 0.000 0.000 2.065 -0.004  // 1 AM
2.000 0.000 0.000 0.000 0.000 2.007 0.000 -0.002 0.000 0.000 2.007 -0.002  // 2 AM
1.938 0.000 0.000 0.004 0.000 1.948 0.000 0.001 0.000 0.000 1.948 0.001 // 3 AM
1.793 0.000 0.000 0.013 0.000 1.812 0.000 0.008 0.000 0.000 1.812 0.008  // 4 AM
1.649 0.000 0.000 0.023 0.000 1.675 0.000 0.015 0.000 0.000 1.675 0.015  // 5 AM
1.504 0.000 0.000 0.032 0.000 1.539 0.000 0.022 0.000 0.000 1.539 0.022 // 6 AM
1.633 0.000 0.000 0.026 0.000 1.655 0.000 0.016 0.000 0.000 1.673 0.014  // 7 AM
1.761 0.000 0.000 0.021 0.000 1.772 0.000 0.011 0.000 0.000 1.808 0.007  // 8 AM
1.890 0.000 0.000 0.015 0.000 1.888 0.000 0.005 0.000 0.000 1.942 -0.001 // 9 AM
2.084 0.000 0.000 0.007 0.000 2.063 0.000 -0.003 0.000 0.000 2.144 -0.012  // 10 AM
2.277 0.000 0.000 -0.002 0.000 2.237 0.000 -0.012 0.000 0.000 2.345 -0.024  // 11 AM
2.471 0.000 0.000 -0.010 0.000 2.412 0.000 -0.020 0.000 0.000 2.547 -0.035 // 12 PM
2.392 0.000 0.000 -0.015 0.000 2.297 0.000 -0.019 0.000 0.000 2.431 -0.041  // 1 PM
2.312 0.001 0.001 -0.020 0.000 2.182 0.000 -0.019 0.000 0.000 2.314 -0.047  // 2 PM
2.233 0.001 0.001 -0.025 -0.000 2.067 0.000 -0.018 0.000 0.000 2.198 -0.053 // 3 PM
2.114 0.001 0.001 -0.033 -0.000 1.895 0.000 -0.017 0.000 0.000 2.023 -0.062  // 4 PM
1.996 0.002 0.002 -0.041 -0.001 1.722 0.001 -0.017 0.000 0.000 1.849 -0.070  // 5 PM
1.877 0.002 0.002 -0.049 -0.001 1.550 0.001 -0.016 0.000 0.000 1.674 -0.079 // 6 PM
1.935 0.001 0.001 -0.039 -0.001 1.684 0.001 -0.014 0.000 0.000 1.779 -0.062  // 7 PM
1.992 0.001 0.001 -0.030 -0.000 1.817 0.000 -0.012 0.000 0.000 1.884 -0.046  // 8 PM
2.050 0.000 0.000 -0.020 -0.000 1.951 0.000 -0.010 0.000 0.000 1.989 -0.029 // 9 PM
2.075 0.000 0.000 -0.016 0.000 2.009 0.000 -0.009 0.000 0.000 2.034 -0.022  // 10 PM
2.099 0.000 0.000 -0.011 0.000 2.066 0.000 -0.008 0.000 0.000 2.079 -0.014  // 11 PM

// WEATHER_CLOUDY_VEGAS
1.592 0.053 0.053 0.032 0.053 1.591 0.053 0.032 0.053 0.053 1.591 0.032 // 12 AM
1.558 0.053 0.053 0.034 0.053 1.559 0.053 0.034 0.053 0.053 1.559 0.034  // 1 AM
1.523 0.053 0.053 0.036 0.053 1.526 0.053 0.035 0.053 0.053 1.526 0.035  // 2 AM
1.489 0.053 0.053 0.038 0.053 1.494 0.053 0.037 0.053 0.053 1.494 0.037 // 3 AM
1.409 0.053 0.053 0.043 0.053 1.418 0.053 0.041 0.053 0.053 1.418 0.041  // 4 AM
1.328 0.053 0.053 0.048 0.053 1.343 0.053 0.044 0.053 0.053 1.343 0.044  // 5 AM
1.248 0.053 0.053 0.053 0.053 1.267 0.053 0.048 0.053 0.053 1.267 0.048 // 6 AM
1.320 0.053 0.053 0.050 0.053 1.332 0.053 0.045 0.053 0.053 1.342 0.044  // 7 AM
1.391 0.053 0.053 0.047 0.053 1.396 0.053 0.042 0.053 0.053 1.416 0.039  // 8 AM
1.463 0.053 0.053 0.044 0.053 1.461 0.053 0.039 0.053 0.053 1.491 0.035 // 9 AM
1.570 0.053 0.053 0.039 0.053 1.558 0.053 0.034 0.053 0.053 1.603 0.029  // 10 AM
1.678 0.053 0.053 0.035 0.053 1.655 0.053 0.030 0.053 0.053 1.715 0.022  // 11 AM
1.785 0.053 0.053 0.030 0.053 1.752 0.053 0.025 0.053 0.053 1.827 0.016 // 12 PM
1.741 0.053 0.053 0.027 0.053 1.688 0.053 0.025 0.053 0.053 1.762 0.013  // 1 PM
1.697 0.053 0.053 0.025 0.053 1.624 0.053 0.026 0.053 0.053 1.698 0.010  // 2 PM
1.653 0.053 0.053 0.022 0.053 1.560 0.053 0.026 0.053 0.053 1.633 0.007 // 3 PM
1.587 0.053 0.053 0.018 0.053 1.464 0.053 0.026 0.053 0.053 1.536 0.002  // 4 PM
1.522 0.053 0.053 0.013 0.052 1.369 0.053 0.027 0.053 0.053 1.439 -0.003  // 5 PM
1.456 0.053 0.053 0.009 0.052 1.273 0.053 0.027 0.053 0.053 1.342 -0.008 // 6 PM
1.488 0.053 0.053 0.014 0.052 1.347 0.053 0.028 0.053 0.053 1.400 0.001  // 7 PM
1.519 0.053 0.053 0.020 0.053 1.422 0.053 0.029 0.053 0.053 1.459 0.011  // 8 PM
1.551 0.053 0.053 0.025 0.053 1.496 0.053 0.030 0.053 0.053 1.517 0.020 // 9 PM
1.565 0.053 0.053 0.027 0.053 1.528 0.053 0.031 0.053 0.053 1.542 0.024  // 10 PM
1.578 0.053 0.053 0.030 0.053 1.559 0.053 0.031 0.053 0.053 1.566 0.028  // 11 PM

// WEATHER_EXTRASUNNY_COUNTRYSIDE
2.124 0.000 0.000 -0.007 0.000 2.124 0.000 -0.007 0.000 0.000 2.124 -0.007 // 12 AM
2.062 0.000 0.000 -0.003 0.000 2.065 0.000 -0.004 0.000 0.000 2.065 -0.004  // 1 AM
2.000 0.000 0.000 0.000 0.000 2.007 0.000 -0.002 0.000 0.000 2.007 -0.002  // 2 AM
1.938 0.000 0.000 0.004 0.000 1.948 0.000 0.001 0.000 0.000 1.948 0.001 // 3 AM
1.793 0.000 0.000 0.013 0.000 1.812 0.000 0.008 0.000 0.000 1.812 0.008  // 4 AM
1.649 0.000 0.000 0.023 0.000 1.675 0.000 0.015 0.000 0.000 1.675 0.015  // 5 AM
1.504 0.000 0.000 0.032 0.000 1.539 0.000 0.022 0.000 0.000 1.539 0.022 // 6 AM
1.633 0.000 0.000 0.026 0.000 1.655 0.000 0.016 0.000 0.000 1.673 0.014  // 7 AM
1.761 0.000 0.000 0.021 0.000 1.772 0.000 0.011 0.000 0.000 1.808 0.007  // 8 AM
1.890 0.000 0.000 0.015 0.000 1.888 0.000 0.005 0.000 0.000 1.942 -0.001 // 9 AM
2.084 0.000 0.000 0.007 0.000 2.063 0.000 -0.003 0.000 0.000 2.144 -0.012  // 10 AM
2.277 0.000 0.000 -0.002 0.000 2.237 0.000 -0.012 0.000 0.000 2.345 -0.024  // 11 AM
2.471 0.000 0.000 -0.010 0.000 2.412 0.000 -0.020 0.000 0.000 2.547 -0.035 // 12 PM
2.392 0.000 0.000 -0.015 0.000 2.297 0.000 -0.019 0.000 0.000 2.431 -0.041  // 1 PM
2.312 0.001 0.001 -0.020 0.000 2.182 0.000 -0.019 0.000 0.000 2.314 -0.047  // 2 PM
2.233 0.001 0.001 -0.025 -0.000 2.067 0.000 -0.018 0.000 0.000 2.198 -0.053 // 3 PM
2.114 0.001 0.001 -0.033 -0.000 1.895 0.000 -0.017 0.000 0.000 2.023 -0.062  // 4 PM
1.996 0.002 0.002 -0.041 -0.001 1.722 0.001 -0.017 0.000 0.000 1.849 -0.070  // 5 PM
1.877 0.002 0.002 -0.049 -0.001 1.550 0.001 -0.016 0.000 0.000 1.674 -0.079 // 6 PM
1.935 0.001 0.001 -0.039 -0.001 1.684 0.001 -0.014 0.000 0.000 1.779 -0.062  // 7 PM
1.992 0.001 0.001 -0.030 -0.000 1.817 0.000 -0.012 0.000 0.000 1.884 -0.046  // 8 PM
2.050 0.000 0.000 -0.020 -0.000 1.951 0.000 -0.010 0.000 0.000 1.989 -0.029 // 9 PM
2.075 0.000 0.000 -0.016 0.000 2.009 0.000 -0.009 0.000 0.000 2.034 -0.022  // 10 PM
2.099 0.000 0.000 -0.011 0.000 2.066 0.000 -0.008 0.000 0.000 2.079 -0.014  // 11 PM

// WEATHER_SUNNY_COUNTRYSIDE
2.124 0.000 0.000 -0.007 0.000 2.124 0.000 -0.007 0.000 0.000 2.124 -0.007 // 12 AM
2.062 0.000 0.000 -0.003 0.000 2.065 0.000 -0.004 0.000 0.000 2.065 -0.004  // 1 AM
2.000 0.000 0.000 0.000 0.000 2.007 0.000 -0.002 0.000 0.000 2.007 -0.002  // 2 AM
1.938 0.000 0.000 0.004 0.000 1.948 0.000 0.001 0.000 0.000 1.948 0.001 // 3 AM
1.793 0.000 0.000 0.013 0.000 1.812 0.000 0.008 0.000 0.000 1.812 0.008  // 4 AM
1.649 0.000 0.000 0.023 0.000 1.675 0.000 0.015 0.000 0.000 1.675 0.015  // 5 AM
1.504 0.000 0.000 0.032 0.000 1.539 0.000 0.022 0.000 0.000 1.539 0.022 // 6 AM
1.633 0.000 0.000 0.026 0.000 1.655 0.000 0.016 0.000 0.000 1.673 0.014  // 7 AM
1.761 0.000 0.000 0.021 0.000 1.772 0.000 0.011 0.000 0.000 1.808 0.007  // 8 AM
1.890 0.000 0.000 0.015 0.000 1.888 0.000 0.005 0.000 0.000 1.942 -0.001 // 9 AM
2.084 0.000 0.000 0.007 0.000 2.063 0.000 -0.003 0.000 0.000 2.144 -0.012  // 10 AM
2.277 0.000 0.000 -0.002 0.000 2.237 0.000 -0.012 0.000 0.000 2.345 -0.024  // 11 AM
2.471 0.000 0.000 -0.010 0.000 2.412 0.000 -0.020 0.000 0.000 2.547 -0.035 // 12 PM
2.392 0.000 0.000 -0.015 0.000 2.297 0.000 -0.019 0.000 0.000 2.431 -0.041  // 1 PM
2.312 0.001 0.001 -0.020 0.000 2.182 0.000 -0.019 0.000 0.000 2.314 -0.047  // 2 PM
2.233 0.001 0.001 -0.025 -0.000 2.067 0.000 -0.018 0.000 0.000 2.198 -0.053 // 3 PM
2.114 0.001 0.001 -0.033 -0.000 1.895 0.000 -0.017 0.000 0.000 2.023 -0.062  // 4 PM
1.996 0.002 0.002 -0.041 -0.001 1.722 0.001 -0.017 0.000 0.000 1.849 -0.070  // 5 PM
1.877 0.002 0.002 -0.049 -0.001 1.550 0.001 -0.016 0.000 0.000 1.674 -0.079 // 6 PM
1.935 0.001 0.001 -0.039 -0.001 1.684 0.001 -0.014 0.000 0.000 1.779 -0.062  // 7 PM
1.992 0.001 0.001 -0.030 -0.000 1.817 0.000 -0.012 0.000 0.000 1.884 -0.046  // 8 PM
2.050 0.000 0.000 -0.020 -0.000 1.951 0.000 -0.010 0.000 0.000 1.989 -0.029 // 9 PM
2.075 0.000 0.000 -0.016 0.000 2.009 0.000 -0.009 0.000 0.000 2.034 -0.022  // 10 PM
2.099 0.000 0.000 -0.011 0.000 2.066 0.000 -0.008 0.000 0.000 2.079 -0.014  // 11 PM

// WEATHER_CLOUDY_COUNTRYSIDE
1.611 0.051 0.051 0.030 0.051 1.610 0.051 0.030 0.051 0.051 1.610 0.030 // 12 AM
1.576 0.051 0.051 0.032 0.051 1.577 0.051 0.032 0.051 0.051 1.577 0.032  // 1 AM
1.540 0.051 0.051 0.035 0.051 1.543 0.051 0.033 0.051 0.051 1.543 0.033  // 2 AM
1.505 0.051 0.051 0.037 0.051 1.510 0.051 0.035 0.051 0.051 1.510 0.035 // 3 AM
1.422 0.051 0.051 0.042 0.051 1.432 0.051 0.039 0.051 0.051 1.432 0.039  // 4 AM
1.340 0.051 0.051 0.048 0.051 1.354 0.051 0.043 0.051 0.051 1.354 0.043  // 5 AM
1.257 0.051 0.051 0.053 0.051 1.276 0.051 0.047 0.051 0.051 1.276 0.047 // 6 AM
1.331 0.051 0.051 0.050 0.051 1.343 0.051 0.044 0.051 0.051 1.353 0.043  // 7 AM
1.404 0.051 0.051 0.046 0.051 1.409 0.051 0.041 0.051 0.051 1.430 0.038  // 8 AM
1.478 0.051 0.051 0.043 0.051 1.476 0.051 0.038 0.051 0.051 1.507 0.034 // 9 AM
1.589 0.051 0.051 0.038 0.051 1.576 0.051 0.033 0.051 0.051 1.622 0.028  // 10 AM
1.699 0.051 0.051 0.034 0.051 1.675 0.051 0.028 0.051 0.051 1.737 0.021  // 11 AM
1.810 0.051 0.051 0.029 0.051 1.775 0.051 0.023 0.051 0.051 1.852 0.015 // 12 PM
1.765 0.051 0.051 0.026 0.051 1.709 0.051 0.023 0.051 0.051 1.786 0.011  // 1 PM
1.719 0.051 0.051 0.023 0.051 1.644 0.051 0.024 0.051 0.051 1.719 0.008  // 2 PM
1.674 0.051 0.051 0.020 0.051 1.578 0.051 0.024 0.051 0.051 1.653 0.004 // 3 PM
1.606 0.051 0.051 0.016 0.051 1.480 0.051 0.024 0.051 0.051 1.553 -0.001  // 4 PM
1.539 0.052 0.052 0.011 0.051 1.381 0.051 0.025 0.051 0.051 1.454 -0.006  // 5 PM
1.471 0.052 0.052 0.007 0.051 1.283 0.051 0.025 0.051 0.051 1.354 -0.011 // 6 PM
1.504 0.052 0.052 0.012 0.051 1.359 0.051 0.026 0.051 0.051 1.414 -0.001  // 7 PM
1.536 0.051 0.051 0.018 0.051 1.436 0.051 0.028 0.051 0.051 1.473 0.008  // 8 PM
1.569 0.051 0.051 0.023 0.051 1.512 0.051 0.029 0.051 0.051 1.533 0.018 // 9 PM
1.583 0.051 0.051 0.025 0.051 1.545 0.051 0.029 0.051 0.051 1.559 0.022  // 10 PM
1.597 0.051 0.051 0.028 0.051 1.577 0.051 0.030 0.051 0.051 1.584 0.026  // 11 PM

// WEATHER_RAINY_COUNTRYSIDE
1.540 -0.039 -0.039 0.043 -0.039 1.540 -0.039 0.043 -0.039 -0.039 1.540 0.043 // 12 AM
1.508 -0.039 -0.039 0.045 -0.039 1.509 -0.039 0.045 -0.039 -0.039 1.509 0.045  // 1 AM
1.475 -0.039 -0.039 0.048 -0.039 1.479 -0.039 0.046 -0.039 -0.039 1.479 0.046  // 2 AM
1.443 -0.039 -0.039 0.050 -0.039 1.448 -0.039 0.048 -0.039 -0.039 1.448 0.048 // 3 AM
1.367 -0.039 -0.039 0.055 -0.039 1.376 -0.039 0.052 -0.039 -0.039 1.376 0.052  // 4 AM
1.290 -0.039 -0.039 0.059 -0.039 1.305 -0.039 0.055 -0.039 -0.039 1.305 0.055  // 5 AM
1.214 -0.039 -0.039 0.064 -0.039 1.233 -0.039 0.059 -0.039 -0.039 1.233 0.059 // 6 AM
1.282 -0.039 -0.039 0.061 -0.039 1.294 -0.039 0.056 -0.039 -0.039 1.304 0.055  // 7 AM
1.350 -0.039 -0.039 0.058 -0.039 1.356 -0.039 0.053 -0.039 -0.039 1.374 0.051  // 8 AM
1.418 -0.039 -0.039 0.055 -0.039 1.417 -0.039 0.050 -0.039 -0.039 1.445 0.047 // 9 AM
1.520 -0.039 -0.039 0.051 -0.039 1.509 -0.039 0.046 -0.039 -0.039 1.551 0.041  // 10 AM
1.621 -0.039 -0.039 0.046 -0.039 1.600 -0.039 0.041 -0.039 -0.039 1.657 0.035  // 11 AM
1.723 -0.039 -0.039 0.042 -0.039 1.692 -0.039 0.037 -0.039 -0.039 1.763 0.029 // 12 PM
1.681 -0.039 -0.039 0.039 -0.039 1.632 -0.039 0.037 -0.039 -0.039 1.702 0.026  // 1 PM
1.640 -0.039 -0.039 0.037 -0.040 1.571 -0.039 0.038 -0.039 -0.039 1.641 0.022  // 2 PM
1.598 -0.039 -0.039 0.034 -0.040 1.511 -0.039 0.038 -0.039 -0.039 1.580 0.019 // 3 PM
1.536 -0.039 -0.039 0.030 -0.040 1.420 -0.039 0.038 -0.039 -0.039 1.488 0.015  // 4 PM
1.473 -0.039 -0.039 0.026 -0.040 1.329 -0.039 0.039 -0.039 -0.039 1.396 0.010  // 5 PM
1.411 -0.039 -0.039 0.022 -0.040 1.238 -0.039 0.039 -0.039 -0.039 1.304 0.006 // 6 PM
1.441 -0.039 -0.039 0.027 -0.040 1.309 -0.039 0.040 -0.039 -0.039 1.359 0.015  // 7 PM
1.472 -0.039 -0.039 0.032 -0.040 1.379 -0.039 0.041 -0.039 -0.039 1.415 0.023  // 8 PM
1.502 -0.039 -0.039 0.037 -0.040 1.450 -0.039 0.042 -0.039 -0.039 1.470 0.032 // 9 PM
1.515 -0.039 -0.039 0.039 -0.040 1.480 -0.039 0.042 -0.039 -0.039 1.493 0.036  // 10 PM
1.527 -0.039 -0.039 0.041 -0.039 1.510 -0.039 0.043 -0.039 -0.039 1.517 0.039  // 11 PM

// WEATHER_EXTRASUNNY_DESERT
2.124 0.000 0.000 -0.007 0.000 2.124 0.000 -0.007 0.000 0.000 2.124 -0.007 // 12 AM
2.062 0.000 0.000 -0.003 0.000 2.065 0.000 -0.004 0.000 0.000 2.065 -0.004  // 1 AM
2.000 0.000 0.000 0.000 0.000 2.007 0.000 -0.002 0.000 0.000 2.007 -0.002  // 2 AM
1.938 0.000 0.000 0.004 0.000 1.948 0.000 0.001 0.000 0.000 1.948 0.001 // 3 AM
1.793 0.000 0.000 0.013 0.000 1.812 0.000 0.008 0.000 0.000 1.812 0.008  // 4 AM
1.649 0.000 0.000 0.023 0.000 1.675 0.000 0.015 0.000 0.000 1.675 0.015  // 5 AM
1.504 0.000 0.000 0.032 0.000 1.539 0.000 0.022 0.000 0.000 1.539 0.022 // 6 AM
1.633 0.000 0.000 0.026 0.000 1.655 0.000 0.016 0.000 0.000 1.673 0.014  // 7 AM
1.761 0.000 0.000 0.021 0.000 1.772 0.000 0.011 0.000 0.000 1.808 0.007  // 8 AM
1.890 0.000 0.000 0.015 0.000 1.888 0.000 0.005 0.000 0.000 1.942 -0.001 // 9 AM
2.084 0.000 0.000 0.007 0.000 2.063 0.000 -0.003 0.000 0.000 2.144 -0.012  // 10 AM
2.277 0.000 0.000 -0.002 0.000 2.237 0.000 -0.012 0.000 0.000 2.345 -0.024  // 11 AM
2.471 0.000 0.000 -0.010 0.000 2.412 0.000 -0.020 0.000 0.000 2.547 -0.035 // 12 PM
2.392 0.000 0.000 -0.015 0.000 2.297 0.000 -0.019 0.000 0.000 2.431 -0.041  // 1 PM
2.312 0.001 0.001 -0.020 0.000 2.182 0.000 -0.019 0.000 0.000 2.314 -0.047  // 2 PM
2.233 0.001 0.001 -0.025 -0.000 2.067 0.000 -0.018 0.000 0.000 2.198 -0.053 // 3 PM
2.114 0.001 0.001 -0.033 -0.000 1.895 0.000 -0.017 0.000 0.000 2.023 -0.062  // 4 PM
1.996 0.002 0.002 -0.041 -0.001 1.722 0.001 -0.017 0.000 0.000 1.849 -0.070  // 5 PM
1.877 0.002 0.002 -0.049 -0.001 1.550 0.001 -0.016 0.000 0.000 1.674 -0.079 // 6 PM
1.935 0.001 0.001 -0.039 -0.001 1.684 0.001 -0.014 0.000 0.000 1.779 -0.062  // 7 PM
1.992 0.001 0.001 -0.030 -0.000 1.817 0.000 -0.012 0.000 0.000 1.884 -0.046  // 8 PM
2.050 0.000 0.000 -0.020 -0.000 1.951 0.000 -0.010 0.000 0.000 1.989 -0.029 // 9 PM
2.075 0.000 0.000 -0.016 0.000 2.009 0.000 -0.009 0.000 0.000 2.034 -0.022  // 10 PM
2.099 0.000 0.000 -0.011 0.000 2.066 0.000 -0.008 0.000 0.000 2.079 -0.014  // 11 PM

// WEATHER_SUNNY_DESERT
2.124 0.000 0.000 -0.007 0.000 2.124 0.000 -0.007 0.000 0.000 2.124 -0.007 // 12 AM
2.062 0.000 0.000 -0.003 0.000 2.065 0.000 -0.004 0.000 0.000 2.065 -0.004  // 1 AM
2.000 0.000 0.000 0.000 0.000 2.007 0.000 -0.002 0.000 0.000 2.007 -0.002  // 2 AM
1.938 0.000 0.000 0.004 0.000 1.948 0.000 0.001 0.000 0.000 1.948 0.001 // 3 AM
1.793 0.000 0.000 0.013 0.000 1.812 0.000 0.008 0.000 0.000 1.812 0.008  // 4 AM
1.649 0.000 0.000 0.023 0.000 1.675 0.000 0.015 0.000 0.000 1.675 0.015  // 5 AM
1.504 0.000 0.000 0.032 0.000 1.539 0.000 0.022 0.000 0.000 1.539 0.022 // 6 AM
1.633 0.000 0.000 0.026 0.000 1.655 0.000 0.016 0.000 0.000 1.673 0.014  // 7 AM
1.761 0.000 0.000 0.021 0.000 1.772 0.000 0.011 0.000 0.000 1.808 0.007  // 8 AM
1.890 0.000 0.000 0.015 0.000 1.888 0.000 0.005 0.000 0.000 1.942 -0.001 // 9 AM
2.084 0.000 0.000 0.007 0.000 2.063 0.000 -0.003 0.000 0.000 2.144 -0.012  // 10 AM
2.277 0.000 0.000 -0.002 0.000 2.237 0.000 -0.012 0.000 0.000 2.345 -0.024  // 11 AM
2.471 0.000 0.000 -0.010 0.000 2.412 0.000 -0.020 0.000 0.000 2.547 -0.035 // 12 PM
2.392 0.000 0.000 -0.015 0.000 2.297 0.000 -0.019 0.000 0.000 2.431 -0.041  // 1 PM
2.312 0.001 0.001 -0.020 0.000 2.182 0.000 -0.019 0.000 0.000 2.314 -0.047  // 2 PM
2.233 0.001 0.001 -0.025 -0.000 2.067 0.000 -0.018 0.000 0.000 2.198 -0.053 // 3 PM
2.114 0.001 0.001 -0.033 -0.000 1.895 0.000 -0.017 0.000 0.000 2.023 -0.062  // 4 PM
1.996 0.002 0.002 -0.041 -0.001 1.722 0.001 -0.017 0.000 0.000 1.849 -0.070  // 5 PM
1.877 0.002 0.002 -0.049 -0.001 1.550 0.001 -0.016 0.000 0.000 1.674 -0.079 // 6 PM
1.935 0.001 0.001 -0.039 -0.001 1.684 0.001 -0.014 0.000 0.000 1.779 -0.062  // 7 PM
1.992 0.001 0.001 -0.030 -0.000 1.817 0.000 -0.012 0.000 0.000 1.884 -0.046  // 8 PM
2.050 0.000 0.000 -0.020 -0.000 1.951 0.000 -0.010 0.000 0.000 1.989 -0.029 // 9 PM
2.075 0.000 0.000 -0.016 0.000 2.009 0.000 -0.009 0.000 0.000 2.034 -0.022  // 10 PM
2.099 0.000 0.000 -0.011 0.000 2.066 0.000 -0.008 0.000 0.000 2.079 -0.014  // 11 PM

// WEATHER_SANDSTORM_DESERT
1.318 -0.000 -0.000 0.082 -0.000 1.339 -0.000 0.070 -0.000 -0.000 1.339 0.059 // 12 AM
1.293 -0.000 -0.000 0.083 -0.000 1.316 -0.000 0.071 -0.000 -0.000 1.316 0.060  // 1 AM
1.268 -0.000 -0.000 0.085 -0.000 1.292 -0.000 0.072 -0.000 -0.000 1.292 0.062  // 2 AM
1.243 -0.000 -0.000 0.086 -0.000 1.269 -0.000 0.073 -0.000 -0.000 1.269 0.063 // 3 AM
1.185 -0.000 -0.000 0.090 -0.000 1.214 -0.000 0.076 -0.000 -0.000 1.214 0.066  // 4 AM
1.128 -0.000 -0.000 0.093 -0.000 1.160 -0.000 0.078 -0.000 -0.000 1.160 0.068  // 5 AM
1.070 -0.000 -0.000 0.097 -0.000 1.105 -0.000 0.081 -0.000 -0.000 1.105 0.071 // 6 AM
1.121 -0.000 -0.000 0.095 -0.000 1.152 -0.000 0.079 -0.000 -0.000 1.159 0.068  // 7 AM
1.173 -0.000 -0.000 0.093 -0.000 1.198 -0.000 0.077 -0.000 -0.000 1.212 0.065  // 8 AM
1.224 -0.000 -0.000 0.091 -0.000 1.245 -0.000 0.075 -0.000 -0.000 1.266 0.062 // 9 AM
1.301 -0.000 -0.000 0.088 -0.000 1.315 -0.000 0.072 -0.000 -0.000 1.347 0.057  // 10 AM
1.379 -0.000 -0.000 0.084 -0.000 1.384 -0.000 0.068 -0.000 -0.000 1.427 0.053  // 11 AM
1.456 -0.000 -0.000 0.081 -0.000 1.454 -0.000 0.065 -0.000 -0.000 1.508 0.048 // 12 PM
1.424 0.000 0.000 0.079 -0.000 1.408 0.000 0.065 -0.000 -0.000 1.462 0.046  // 1 PM
1.393 0.000 0.000 0.077 -0.000 1.362 0.000 0.065 -0.000 -0.000 1.415 0.043  // 2 PM
1.361 0.000 0.000 0.075 -0.000 1.316 0.000 0.065 -0.000 -0.000 1.369 0.041 // 3 PM
1.314 0.000 0.000 0.072 -0.000 1.247 0.000 0.065 -0.000 -0.000 1.299 0.038  // 4 PM
1.266 0.001 0.001 0.068 -0.000 1.179 0.000 0.066 -0.000 -0.000 1.229 0.034  // 5 PM
1.219 0.001 0.001 0.065 -0.000 1.110 0.000 0.066 -0.000 -0.000 1.159 0.031 // 6 PM
1.242 0.001 0.001 0.069 -0.000 1.163 0.000 0.067 -0.000 -0.000 1.201 0.038  // 7 PM
1.265 0.000 0.000 0.073 -0.000 1.217 0.000 0.068 -0.000 -0.000 1.243 0.044  // 8 PM
